Date,AveragePrice,Total Volume,type,region
2016-01-31,1.35,24571.97,organic,Portland
2016-01-24,1.6,17724.75,organic,Portland
2016-01-17,1.22,29446.62,organic,Portland
2016-01-10,1.25,30581.35,organic,Portland
2016-01-03,1.44,28250.84,organic,Portland
2016-12-25,1.6,8198.42,organic,RaleighGreensboro
2016-12-18,1.6,6604.78,organic,RaleighGreensboro
2016-12-11,1.63,7685.91,organic,RaleighGreensboro
2016-12-04,2.01,7632.36,organic,RaleighGreensboro
2016-11-27,2.01,9854.3,organic,RaleighGreensboro
2016-11-20,1.87,12021.69,organic,RaleighGreensboro
2016-11-13,1.85,10276.83,organic,RaleighGreensboro
2016-11-06,1.85,13651.72,organic,RaleighGreensboro
2016-10-30,1.83,13196.5,organic,RaleighGreensboro
2016-10-23,1.69,14742.89,organic,RaleighGreensboro
2016-10-16,1.69,13121.67,organic,RaleighGreensboro
2016-10-09,1.65,14282.79,organic,RaleighGreensboro
2016-10-02,1.87,10464.63,organic,RaleighGreensboro
2016-09-25,1.81,12807.68,organic,RaleighGreensboro
2016-09-18,1.85,12131.33,organic,RaleighGreensboro
2016-09-11,1.77,15909.84,organic,RaleighGreensboro
2016-09-04,1.83,14951.65,organic,RaleighGreensboro
2016-08-28,1.79,14753.18,organic,RaleighGreensboro
2016-08-21,1.83,15042.9,organic,RaleighGreensboro
2016-08-14,1.84,11554.22,organic,RaleighGreensboro
2016-08-07,1.65,15800.5,organic,RaleighGreensboro
2016-07-31,1.68,15250.82,organic,RaleighGreensboro
2016-07-24,1.72,15012.57,organic,RaleighGreensboro
2016-07-17,1.76,12786.12,organic,RaleighGreensboro
2016-07-10,1.87,10162.11,organic,RaleighGreensboro
2016-07-03,1.88,9151.31,organic,RaleighGreensboro
2016-06-26,1.72,9221.49,organic,RaleighGreensboro
2016-06-19,1.78,8904.41,organic,RaleighGreensboro
2016-06-12,1.7,9781.95,organic,RaleighGreensboro
2016-06-05,1.58,10195.92,organic,RaleighGreensboro
2016-05-29,1.8,8580.11,organic,RaleighGreensboro
2016-05-22,1.33,8390.24,organic,RaleighGreensboro
2016-05-15,1.66,6628.06,organic,RaleighGreensboro
2016-05-08,1.65,6930.97,organic,RaleighGreensboro
2016-05-01,1.59,6514.47,organic,RaleighGreensboro
2016-04-24,1.61,5854.3,organic,RaleighGreensboro
2016-04-17,1.49,6440.23,organic,RaleighGreensboro
2016-04-10,1.33,7370.7,organic,RaleighGreensboro
2016-04-03,1.73,4879.21,organic,RaleighGreensboro
2016-03-27,1.43,5902.81,organic,RaleighGreensboro
2016-03-20,1.42,5259.38,organic,RaleighGreensboro
2016-03-13,1.54,5341.4,organic,RaleighGreensboro
2016-03-06,1.79,3720.67,organic,RaleighGreensboro
2016-02-28,1.71,4245.43,organic,RaleighGreensboro
2016-02-21,1.76,3564.84,organic,RaleighGreensboro
2016-02-14,1.59,4235.48,organic,RaleighGreensboro
2016-02-07,1.54,5562.26,organic,RaleighGreensboro
2016-01-31,1.56,5730.24,organic,RaleighGreensboro
2016-01-24,1.59,5276.31,organic,RaleighGreensboro
2016-01-17,1.66,4137.6,organic,RaleighGreensboro
2016-01-10,1.59,6504.77,organic,RaleighGreensboro
2016-01-03,1.68,4884.82,organic,RaleighGreensboro
2016-12-25,1.66,5233.93,organic,RichmondNorfolk
2016-12-18,1.61,5227.98,organic,RichmondNorfolk
2016-12-11,1.58,6376.59,organic,RichmondNorfolk
2016-12-04,1.3,7132.62,organic,RichmondNorfolk
2016-11-27,1.27,6626.94,organic,RichmondNorfolk
2016-11-20,1.1,8894.34,organic,RichmondNorfolk
2016-11-13,1.61,7529.46,organic,RichmondNorfolk
2016-11-06,1.16,12920.67,organic,RichmondNorfolk
2016-10-30,1.76,6706.92,organic,RichmondNorfolk
2016-10-23,1.16,12154.78,organic,RichmondNorfolk
2016-10-16,1.39,8473.82,organic,RichmondNorfolk
2016-10-09,1.25,10827.2,organic,RichmondNorfolk
2016-10-02,1.79,6425.0,organic,RichmondNorfolk
2016-09-25,1.54,10037.87,organic,RichmondNorfolk
2016-09-18,1.52,9705.5,organic,RichmondNorfolk
2016-09-11,1.24,10718.92,organic,RichmondNorfolk
2016-09-04,1.29,10685.82,organic,RichmondNorfolk
2016-08-28,1.32,9356.4,organic,RichmondNorfolk
2016-08-21,1.56,9072.92,organic,RichmondNorfolk
2016-08-14,1.43,9194.34,organic,RichmondNorfolk
2016-08-07,1.33,11384.29,organic,RichmondNorfolk
2016-07-31,1.39,8573.51,organic,RichmondNorfolk
2016-07-24,1.44,8316.29,organic,RichmondNorfolk
2016-07-17,1.5,9628.02,organic,RichmondNorfolk
2016-07-10,1.41,8691.34,organic,RichmondNorfolk
2016-07-03,1.44,7492.18,organic,RichmondNorfolk
2016-06-26,1.19,9200.04,organic,RichmondNorfolk
2016-06-19,1.2,9147.53,organic,RichmondNorfolk
2016-06-12,1.16,9568.18,organic,RichmondNorfolk
2016-06-05,0.95,11300.16,organic,RichmondNorfolk
2016-05-29,1.05,11411.49,organic,RichmondNorfolk
2016-05-22,1.03,11131.05,organic,RichmondNorfolk
2016-05-15,1.37,8522.69,organic,RichmondNorfolk
2016-05-08,1.36,9008.52,organic,RichmondNorfolk
2016-05-01,1.37,8833.79,organic,RichmondNorfolk
2016-04-24,1.41,8668.48,organic,RichmondNorfolk
2016-04-17,1.19,9118.19,organic,RichmondNorfolk
2016-04-10,0.93,11987.87,organic,RichmondNorfolk
2016-04-03,1.35,6699.78,organic,RichmondNorfolk
2016-03-27,1.14,9029.13,organic,RichmondNorfolk
2016-03-20,1.0,8346.57,organic,RichmondNorfolk
2016-03-13,1.23,6650.92,organic,RichmondNorfolk
2016-03-06,1.54,4091.44,organic,RichmondNorfolk
2016-02-28,1.41,4791.05,organic,RichmondNorfolk
2016-02-21,1.48,3525.02,organic,RichmondNorfolk
2016-02-14,1.29,5510.43,organic,RichmondNorfolk
2016-02-07,1.34,4905.87,organic,RichmondNorfolk
2016-01-31,1.35,5520.68,organic,RichmondNorfolk
2016-01-24,1.45,5064.84,organic,RichmondNorfolk
2016-01-17,1.4,4173.42,organic,RichmondNorfolk
2016-01-10,1.35,6424.72,organic,RichmondNorfolk
2016-01-03,1.45,5094.68,organic,RichmondNorfolk
2016-12-25,1.68,3911.18,organic,Roanoke
2016-12-18,1.5,4814.51,organic,Roanoke
2016-12-11,1.39,6116.62,organic,Roanoke
2016-12-04,1.16,7012.95,organic,Roanoke
2016-11-27,1.1,6187.92,organic,Roanoke
2016-11-20,0.98,9215.63,organic,Roanoke
2016-11-13,1.17,9499.5,organic,Roanoke
2016-11-06,0.96,13847.12,organic,Roanoke
2016-10-30,1.77,6335.66,organic,Roanoke
2016-10-23,0.97,12376.43,organic,Roanoke
2016-10-16,1.15,8323.19,organic,Roanoke
2016-10-09,1.02,12750.65,organic,Roanoke
2016-10-02,1.69,5791.95,organic,Roanoke
2016-09-25,1.34,10226.36,organic,Roanoke
2016-09-18,1.52,8239.74,organic,Roanoke
2016-09-11,1.08,12126.14,organic,Roanoke
2016-09-04,1.15,11844.17,organic,Roanoke
2016-08-28,1.05,11054.8,organic,Roanoke
2016-08-21,1.41,9794.48,organic,Roanoke
2016-08-14,1.26,9274.44,organic,Roanoke
2016-08-07,1.19,11490.52,organic,Roanoke
2016-07-31,1.2,8671.66,organic,Roanoke
2016-07-24,1.51,7005.43,organic,Roanoke
2016-07-17,1.49,7945.23,organic,Roanoke
2016-07-10,1.33,9499.39,organic,Roanoke
2016-07-03,1.52,7064.25,organic,Roanoke
2016-06-26,1.19,9043.11,organic,Roanoke
2016-06-19,1.18,9331.05,organic,Roanoke
2016-06-12,1.21,10823.6,organic,Roanoke
2016-06-05,0.89,11777.82,organic,Roanoke
2016-05-29,0.96,9933.8,organic,Roanoke
2016-05-22,0.79,12266.68,organic,Roanoke
2016-05-15,1.35,6897.54,organic,Roanoke
2016-05-08,1.36,7229.48,organic,Roanoke
2016-05-01,1.35,6667.12,organic,Roanoke
2016-04-24,1.4,6973.42,organic,Roanoke
2016-04-17,1.06,8814.87,organic,Roanoke
2016-04-10,0.81,14080.32,organic,Roanoke
2016-04-03,1.31,6828.81,organic,Roanoke
2016-03-27,0.99,9949.85,organic,Roanoke
2016-03-20,0.94,9084.56,organic,Roanoke
2016-03-13,1.22,7169.41,organic,Roanoke
2016-03-06,1.55,3800.32,organic,Roanoke
2016-02-28,1.29,4884.11,organic,Roanoke
2016-02-21,1.38,4281.11,organic,Roanoke
2016-02-14,1.21,6559.49,organic,Roanoke
2016-02-07,1.29,5897.89,organic,Roanoke
2016-01-31,1.33,6019.01,organic,Roanoke
2016-01-24,1.55,4774.87,organic,Roanoke
2016-01-17,1.37,4509.76,organic,Roanoke
2016-01-10,1.28,6018.32,organic,Roanoke
2016-01-03,1.24,5024.11,organic,Roanoke
2016-12-25,2.41,4567.83,organic,Sacramento
2016-12-18,2.36,3768.98,organic,Sacramento
2016-12-11,2.46,3874.86,organic,Sacramento
2016-12-04,2.52,4384.51,organic,Sacramento
2016-11-27,2.61,4143.89,organic,Sacramento
2016-11-20,2.54,5413.97,organic,Sacramento
2016-11-13,2.65,6026.15,organic,Sacramento
2016-11-06,2.82,5372.3,organic,Sacramento
2016-10-30,2.44,5676.57,organic,Sacramento
2016-10-23,2.23,5525.46,organic,Sacramento
2016-10-16,2.13,4315.59,organic,Sacramento
2016-10-09,2.39,5634.61,organic,Sacramento
2016-10-02,2.33,6408.53,organic,Sacramento
2016-09-25,2.18,6758.91,organic,Sacramento
2016-09-18,2.17,7095.5,organic,Sacramento
2016-09-11,2.19,7223.46,organic,Sacramento
2016-09-04,2.19,6913.79,organic,Sacramento
2016-08-28,2.23,6918.81,organic,Sacramento
2016-08-21,2.19,6172.17,organic,Sacramento
2016-08-14,1.96,7490.34,organic,Sacramento
2016-08-07,2.2,7923.11,organic,Sacramento
2016-07-31,2.19,7426.56,organic,Sacramento
2016-07-24,2.15,7348.62,organic,Sacramento
2016-07-17,2.14,7715.38,organic,Sacramento
2016-07-10,2.13,8347.48,organic,Sacramento
2016-07-03,2.13,9057.29,organic,Sacramento
2016-06-26,1.79,9617.62,organic,Sacramento
2016-06-19,2.13,7417.31,organic,Sacramento
2016-06-12,2.11,7608.58,organic,Sacramento
2016-06-05,2.08,8123.66,organic,Sacramento
2016-05-29,1.99,9333.72,organic,Sacramento
2016-05-22,2.01,8439.22,organic,Sacramento
2016-05-15,1.72,11673.76,organic,Sacramento
2016-05-08,1.4,12962.2,organic,Sacramento
2016-05-01,1.41,13056.72,organic,Sacramento
2016-04-24,2.01,8840.73,organic,Sacramento
2016-04-17,1.95,8477.64,organic,Sacramento
2016-04-10,2.05,7871.28,organic,Sacramento
2016-04-03,2.03,8108.18,organic,Sacramento
2016-03-27,2.07,7588.03,organic,Sacramento
2016-03-20,1.96,7688.54,organic,Sacramento
2016-03-13,2.04,7402.74,organic,Sacramento
2016-03-06,1.88,9728.1,organic,Sacramento
2016-02-28,2.01,7998.27,organic,Sacramento
2016-02-21,2.04,6818.11,organic,Sacramento
2016-02-14,1.98,7588.38,organic,Sacramento
2016-02-07,1.72,8361.61,organic,Sacramento
2016-01-31,1.73,9768.28,organic,Sacramento
2016-01-24,1.73,7361.79,organic,Sacramento
2016-01-17,1.72,6880.85,organic,Sacramento
2016-01-10,1.68,6929.96,organic,Sacramento
2016-01-03,1.68,7911.16,organic,Sacramento
2016-12-25,1.43,12022.95,organic,SanDiego
2016-12-18,1.63,12212.22,organic,SanDiego
2016-12-11,1.49,14513.56,organic,SanDiego
2016-12-04,2.06,9419.21,organic,SanDiego
2016-11-27,2.12,10271.6,organic,SanDiego
2016-11-20,2.22,8535.78,organic,SanDiego
2016-11-13,2.1,10261.69,organic,SanDiego
2016-11-06,2.51,11300.17,organic,SanDiego
2016-10-30,2.74,8933.54,organic,SanDiego
2016-10-23,2.73,8533.85,organic,SanDiego
2016-10-16,2.28,11256.86,organic,SanDiego
2016-10-09,2.22,10499.71,organic,SanDiego
2016-10-02,1.99,12215.92,organic,SanDiego
2016-09-25,2.35,9831.47,organic,SanDiego
2016-09-18,2.15,10274.36,organic,SanDiego
2016-09-11,1.59,18422.92,organic,SanDiego
2016-09-04,1.79,15730.69,organic,SanDiego
2016-08-28,1.89,14359.34,organic,SanDiego
2016-08-21,1.92,12240.19,organic,SanDiego
2016-08-14,1.91,15584.89,organic,SanDiego
2016-08-07,1.48,20143.55,organic,SanDiego
2016-07-31,1.97,13275.24,organic,SanDiego
2016-07-24,1.69,17192.77,organic,SanDiego
2016-07-17,1.91,14864.69,organic,SanDiego
2016-07-10,1.43,20997.51,organic,SanDiego
2016-07-03,1.49,21506.43,organic,SanDiego
2016-06-26,1.52,20209.95,organic,SanDiego
2016-06-19,1.46,20841.07,organic,SanDiego
2016-06-12,1.45,18898.31,organic,SanDiego
2016-06-05,1.52,17431.92,organic,SanDiego
2016-05-29,1.44,18843.84,organic,SanDiego
2016-05-22,1.15,21361.58,organic,SanDiego
2016-05-15,1.53,16392.02,organic,SanDiego
2016-05-08,1.37,22751.54,organic,SanDiego
2016-05-01,1.37,17211.18,organic,SanDiego
2016-04-24,1.22,19360.95,organic,SanDiego
2016-04-17,1.29,16158.77,organic,SanDiego
2016-04-10,1.23,19988.34,organic,SanDiego
2016-04-03,1.25,21630.01,organic,SanDiego
2016-03-27,1.35,16902.98,organic,SanDiego
2016-03-20,1.4,14926.04,organic,SanDiego
2016-03-13,1.38,20836.85,organic,SanDiego
2016-03-06,1.21,18148.41,organic,SanDiego
2016-02-28,1.12,24693.33,organic,SanDiego
2016-02-21,1.25,16903.84,organic,SanDiego
2016-02-14,1.42,14114.3,organic,SanDiego
2016-02-07,1.32,13419.01,organic,SanDiego
2016-01-31,1.4,11694.11,organic,SanDiego
2016-01-24,1.31,15316.04,organic,SanDiego
2016-01-17,1.46,12118.57,organic,SanDiego
2016-01-10,1.32,12435.43,organic,SanDiego
2016-01-03,1.41,10975.51,organic,SanDiego
2016-12-25,2.56,16169.17,organic,SanFrancisco
2016-12-18,2.57,14537.83,organic,SanFrancisco
2016-12-11,2.67,16323.32,organic,SanFrancisco
2016-12-04,2.67,17934.25,organic,SanFrancisco
2016-11-27,2.88,17864.74,organic,SanFrancisco
2016-11-20,2.94,17436.41,organic,SanFrancisco
2016-11-13,2.99,18930.4,organic,SanFrancisco
2016-11-06,3.12,19043.8,organic,SanFrancisco
2016-10-30,3.25,16700.94,organic,SanFrancisco
2016-10-23,2.93,11252.48,organic,SanFrancisco
2016-10-16,2.34,9048.18,organic,SanFrancisco
2016-10-09,2.72,20761.25,organic,SanFrancisco
2016-10-02,2.64,22501.25,organic,SanFrancisco
2016-09-25,2.35,21280.92,organic,SanFrancisco
2016-09-18,2.39,23514.36,organic,SanFrancisco
2016-09-11,2.37,24473.19,organic,SanFrancisco
2016-09-04,2.38,24494.11,organic,SanFrancisco
2016-08-28,2.38,24143.51,organic,SanFrancisco
2016-08-21,2.37,20261.0,organic,SanFrancisco
2016-08-14,2.02,25520.8,organic,SanFrancisco
2016-08-07,2.33,24605.38,organic,SanFrancisco
2016-07-31,2.29,23597.78,organic,SanFrancisco
2016-07-24,2.37,22083.85,organic,SanFrancisco
2016-07-17,2.3,26284.24,organic,SanFrancisco
2016-07-10,2.32,29064.21,organic,SanFrancisco
2016-07-03,2.31,29071.11,organic,SanFrancisco
2016-06-26,2.21,29535.82,organic,SanFrancisco
2016-06-19,2.31,26991.7,organic,SanFrancisco
2016-06-12,2.25,27349.15,organic,SanFrancisco
2016-06-05,2.3,26850.91,organic,SanFrancisco
2016-05-29,2.34,28707.18,organic,SanFrancisco
2016-05-22,2.34,30292.77,organic,SanFrancisco
2016-05-15,2.27,31308.71,organic,SanFrancisco
2016-05-08,1.32,51985.57,organic,SanFrancisco
2016-05-01,1.33,47035.36,organic,SanFrancisco
2016-04-24,2.21,29693.75,organic,SanFrancisco
2016-04-17,2.33,25486.1,organic,SanFrancisco
2016-04-10,2.33,25141.16,organic,SanFrancisco
2016-04-03,2.3,24055.14,organic,SanFrancisco
2016-03-27,2.23,25593.44,organic,SanFrancisco
2016-03-20,2.33,24714.55,organic,SanFrancisco
2016-03-13,2.27,25229.74,organic,SanFrancisco
2016-03-06,2.31,24869.6,organic,SanFrancisco
2016-02-28,2.29,24175.21,organic,SanFrancisco
2016-02-21,2.38,21256.64,organic,SanFrancisco
2016-02-14,2.37,21276.09,organic,SanFrancisco
2016-02-07,1.93,26088.82,organic,SanFrancisco
2016-01-31,2.3,23630.61,organic,SanFrancisco
2016-01-24,1.89,24292.32,organic,SanFrancisco
2016-01-17,1.95,18983.23,organic,SanFrancisco
2016-01-10,1.93,17568.19,organic,SanFrancisco
2016-01-03,1.93,18894.27,organic,SanFrancisco
2016-12-25,0.81,80324.51,organic,Seattle
2016-12-18,1.08,46216.41,organic,Seattle
2016-12-11,1.54,26530.99,organic,Seattle
2016-12-04,1.45,38898.52,organic,Seattle
2016-11-27,1.53,36545.5,organic,Seattle
2016-11-20,1.59,40278.71,organic,Seattle
2016-11-13,2.28,28907.25,organic,Seattle
2016-11-06,1.69,35103.94,organic,Seattle
2016-10-30,2.73,13588.39,organic,Seattle
2016-10-23,2.24,15072.28,organic,Seattle
2016-10-16,1.59,33108.57,organic,Seattle
2016-10-09,1.73,23673.82,organic,Seattle
2016-10-02,1.45,35306.91,organic,Seattle
2016-09-25,1.69,29440.75,organic,Seattle
2016-09-18,1.59,35004.7,organic,Seattle
2016-09-11,1.39,41227.8,organic,Seattle
2016-09-04,2.09,22006.58,organic,Seattle
2016-08-28,2.24,18871.59,organic,Seattle
2016-08-21,1.83,30611.93,organic,Seattle
2016-08-14,2.19,28185.87,organic,Seattle
2016-08-07,1.81,31464.7,organic,Seattle
2016-07-31,1.34,48248.63,organic,Seattle
2016-07-24,1.95,28351.54,organic,Seattle
2016-07-17,2.11,30480.39,organic,Seattle
2016-07-10,1.8,37406.41,organic,Seattle
2016-07-03,1.65,45009.96,organic,Seattle
2016-06-26,1.74,41165.72,organic,Seattle
2016-06-19,1.75,40879.73,organic,Seattle
2016-06-12,1.87,30958.84,organic,Seattle
2016-06-05,1.76,40948.65,organic,Seattle
2016-05-29,1.62,39722.85,organic,Seattle
2016-05-22,1.55,53707.4,organic,Seattle
2016-05-15,1.71,42825.14,organic,Seattle
2016-05-08,1.2,54996.33,organic,Seattle
2016-05-01,1.25,54382.38,organic,Seattle
2016-04-24,1.31,63398.87,organic,Seattle
2016-04-17,1.51,36396.95,organic,Seattle
2016-04-10,0.89,112486.22,organic,Seattle
2016-04-03,1.27,49342.12,organic,Seattle
2016-03-27,1.55,36606.53,organic,Seattle
2016-03-20,0.98,87462.26,organic,Seattle
2016-03-13,1.18,51451.83,organic,Seattle
2016-03-06,1.22,39782.0,organic,Seattle
2016-02-28,1.46,37727.89,organic,Seattle
2016-02-21,1.41,29590.91,organic,Seattle
2016-02-14,0.98,71534.03,organic,Seattle
2016-02-07,1.26,33199.26,organic,Seattle
2016-01-31,1.36,33959.31,organic,Seattle
2016-01-24,1.47,26516.63,organic,Seattle
2016-01-17,1.26,42107.7,organic,Seattle
2016-01-10,1.29,37193.3,organic,Seattle
2016-01-03,1.58,24767.95,organic,Seattle
2016-12-25,1.59,6491.55,organic,SouthCarolina
2016-12-18,1.5,7408.4,organic,SouthCarolina
2016-12-11,1.49,7688.78,organic,SouthCarolina
2016-12-04,1.69,7030.03,organic,SouthCarolina
2016-11-27,1.77,7063.85,organic,SouthCarolina
2016-11-20,1.7,10629.43,organic,SouthCarolina
2016-11-13,1.73,10613.01,organic,SouthCarolina
2016-11-06,1.67,10649.94,organic,SouthCarolina
2016-10-30,1.73,8600.52,organic,SouthCarolina
2016-10-23,1.4,11386.72,organic,SouthCarolina
2016-10-16,1.55,9365.29,organic,SouthCarolina
2016-10-09,1.6,8734.25,organic,SouthCarolina
2016-10-02,1.87,8341.95,organic,SouthCarolina
2016-09-25,1.81,7733.79,organic,SouthCarolina
2016-09-18,1.66,9465.99,organic,SouthCarolina
2016-09-11,1.6,12458.37,organic,SouthCarolina
2016-09-04,1.6,11353.45,organic,SouthCarolina
2016-08-28,1.51,12471.57,organic,SouthCarolina
2016-08-21,1.6,12593.77,organic,SouthCarolina
2016-08-14,1.61,13377.37,organic,SouthCarolina
2016-08-07,1.42,15987.24,organic,SouthCarolina
2016-07-31,1.58,12518.72,organic,SouthCarolina
2016-07-24,1.58,11277.34,organic,SouthCarolina
2016-07-17,1.32,13916.21,organic,SouthCarolina
2016-07-10,1.35,11611.02,organic,SouthCarolina
2016-07-03,1.23,11068.68,organic,SouthCarolina
2016-06-26,1.24,12445.56,organic,SouthCarolina
2016-06-19,1.21,8957.97,organic,SouthCarolina
2016-06-12,1.31,9826.29,organic,SouthCarolina
2016-06-05,1.31,10467.48,organic,SouthCarolina
2016-05-29,1.41,9383.7,organic,SouthCarolina
2016-05-22,1.45,9809.46,organic,SouthCarolina
2016-05-15,1.48,9990.1,organic,SouthCarolina
2016-05-08,1.55,6899.7,organic,SouthCarolina
2016-05-01,1.44,8528.01,organic,SouthCarolina
2016-04-24,1.49,9294.82,organic,SouthCarolina
2016-04-17,1.47,8123.8,organic,SouthCarolina
2016-04-10,1.34,8212.07,organic,SouthCarolina
2016-04-03,1.37,7335.37,organic,SouthCarolina
2016-03-27,1.41,7001.06,organic,SouthCarolina
2016-03-20,1.36,7098.91,organic,SouthCarolina
2016-03-13,1.45,6135.77,organic,SouthCarolina
2016-03-06,1.56,5255.59,organic,SouthCarolina
2016-02-28,1.67,4454.16,organic,SouthCarolina
2016-02-21,1.58,4752.84,organic,SouthCarolina
2016-02-14,1.55,4901.72,organic,SouthCarolina
2016-02-07,1.61,4661.03,organic,SouthCarolina
2016-01-31,1.54,5545.65,organic,SouthCarolina
2016-01-24,1.5,5939.18,organic,SouthCarolina
2016-01-17,1.66,4600.84,organic,SouthCarolina
2016-01-10,1.6,6107.02,organic,SouthCarolina
2016-01-03,1.58,5893.4,organic,SouthCarolina
2016-12-25,1.21,94378.68,organic,SouthCentral
2016-12-18,1.1,100860.88,organic,SouthCentral
2016-12-11,1.12,101938.87,organic,SouthCentral
2016-12-04,1.21,100639.79,organic,SouthCentral
2016-11-27,1.18,122037.93,organic,SouthCentral
2016-11-20,1.22,120110.49,organic,SouthCentral
2016-11-13,1.24,144227.54,organic,SouthCentral
2016-11-06,1.44,132275.3,organic,SouthCentral
2016-10-30,1.48,94332.98,organic,SouthCentral
2016-10-23,1.41,104747.96,organic,SouthCentral
2016-10-16,1.09,144647.08,organic,SouthCentral
2016-10-09,1.09,150647.8,organic,SouthCentral
2016-10-02,1.14,131064.76,organic,SouthCentral
2016-09-25,1.15,131608.43,organic,SouthCentral
2016-09-18,1.14,129652.83,organic,SouthCentral
2016-09-11,1.07,164162.25,organic,SouthCentral
2016-09-04,1.08,169684.45,organic,SouthCentral
2016-08-28,1.04,180003.45,organic,SouthCentral
2016-08-21,0.97,247621.32,organic,SouthCentral
2016-08-14,0.98,278711.99,organic,SouthCentral
2016-08-07,1.26,138004.86,organic,SouthCentral
2016-07-31,1.22,142770.97,organic,SouthCentral
2016-07-24,1.21,136429.31,organic,SouthCentral
2016-07-17,1.21,118903.02,organic,SouthCentral
2016-07-10,1.18,106469.22,organic,SouthCentral
2016-07-03,1.13,111340.2,organic,SouthCentral
2016-06-26,1.17,114148.17,organic,SouthCentral
2016-06-19,1.14,113554.54,organic,SouthCentral
2016-06-12,1.11,120789.79,organic,SouthCentral
